1,BroughtToUByCarlsJr,86.51,AirBudGoldenReceiver,55.55
2,BroughtToUByCarlsJr,101.87,No More Mr Guice Guy,97.63
3,BroughtToUByCarlsJr,123.15,Chili Con Cussion,131.74
4,BroughtToUByCarlsJr,98.2,Jars of Clay Mathews,103.25
5,BroughtToUByCarlsJr,84.66,Football Nets,106.27
6,BroughtToUByCarlsJr,94.1,Hells Wells,69.97
7,BroughtToUByCarlsJr,101.13,imdrunkrightnow,135.12
8,BroughtToUByCarlsJr,79.11,Shart Monk,70.5
9,BroughtToUByCarlsJr,125.55,French Fries & Gravy,91.09
10,BroughtToUByCarlsJr,88.62,LittleStJamesGiants,106.33
11,BroughtToUByCarlsJr,78.72,One Mic Evans,84.39
12,BroughtToUByCarlsJr,54.94,Cocks n Daks,80.11
13,BroughtToUByCarlsJr,62.62,Where Da Gold At?,58.71
15,BroughtToUByCarlsJr,126.42,MixonUpMyDottedEyes,82.5
16,BroughtToUByCarlsJr,85.8,LittleStJamesGiants,103.41
2,AirBudGoldenReceiver,91.75,MixonUpMyDottedEyes,56.3
3,AirBudGoldenReceiver,88.15,No More Mr Guice Guy,59.78
4,AirBudGoldenReceiver,70.18,Chili Con Cussion,80.42
5,AirBudGoldenReceiver,77.5,Jars of Clay Mathews,88.71
6,AirBudGoldenReceiver,79.81,Football Nets,135.76
7,AirBudGoldenReceiver,85.47,Hells Wells,46.4
8,AirBudGoldenReceiver,93.35,imdrunkrightnow,95.36
9,AirBudGoldenReceiver,62.25,Shart Monk,91.81
10,AirBudGoldenReceiver,93.1,French Fries & Gravy,95.24
11,AirBudGoldenReceiver,82.41,LittleStJamesGiants,73.14
12,AirBudGoldenReceiver,67.61,One Mic Evans,80.1
13,AirBudGoldenReceiver,77.24,Cocks n Daks,82.22
1,No More Mr Guice Guy,136.91,Wild Wild Wentz,50.39
4,No More Mr Guice Guy,106.33,MixonUpMyDottedEyes,48.72
5,No More Mr Guice Guy,92.84,Chili Con Cussion,148.07
6,No More Mr Guice Guy,111.99,Jars of Clay Mathews,55.59
7,No More Mr Guice Guy,89.92,Football Nets,93.81
8,No More Mr Guice Guy,99.94,Hells Wells,67.51
9,No More Mr Guice Guy,85.97,imdrunkrightnow,120.04
10,No More Mr Guice Guy,84.97,Shart Monk,116.77
11,No More Mr Guice Guy,66.98,French Fries & Gravy,105.48
12,No More Mr Guice Guy,87.51,LittleStJamesGiants,107.7
13,No More Mr Guice Guy,74.6,One Mic Evans,91.46
14,No More Mr Guice Guy,65.2,MixonUpMyDottedEyes,105.36
15,No More Mr Guice Guy,80.43,Wild Wild Wentz,62.86
1,Chili Con Cussion,122.13,Where Da Gold At?,86.8
2,Chili Con Cussion,85.56,Wild Wild Wentz,88.97
6,Chili Con Cussion,77.32,MixonUpMyDottedEyes,72.25
7,Chili Con Cussion,100.76,Jars of Clay Mathews,88.24
8,Chili Con Cussion,99.3,Football Nets,118.46
9,Chili Con Cussion,128.13,Hells Wells,81.21
