5,imdrunkrightnow,90.59,Pickle Rick Pitino,92.0
6,imdrunkrightnow,79.0,Stefon Urkel,71.69
7,imdrunkrightnow,81.85,Wild Wild Wentz,85.88
8,imdrunkrightnow,84.94,Hells Wells,110.81
15,imdrunkrightnow,95.71,Wild Wild Wentz,53.16
16,imdrunkrightnow,101.88,Bros Guice-ing Bros,108.47
5,Bros Guice-ing Bros,74.12,Where Da Gold At?,70.38
6,Bros Guice-ing Bros,65.98,Pickle Rick Pitino,96.89
7,Bros Guice-ing Bros,127.07,Stefon Urkel,79.33
8,Bros Guice-ing Bros,113.67,Wild Wild Wentz,72.56
9,Bros Guice-ing Bros,77.55,Hells Wells,99.33
7,Pickle Rick Pitino,91.64,Where Da Gold At?,99.21
8,Pickle Rick Pitino,77.46,Stefon Urkel,102.97
9,Pickle Rick Pitino,122.92,Wild Wild Wentz,140.46
10,Pickle Rick Pitino,72.49,Hells Wells,83.87
9,Stefon Urkel,94.79,Where Da Gold At?,79.91
10,Stefon Urkel,92.32,Wild Wild Wentz,128.71
11,Stefon Urkel,145.12,Hells Wells,68.63
16,Stefon Urkel,98.84,Hells Wells,43.6
11,Wild Wild Wentz,79.25,Where Da Gold At?,58.28
12,Wild Wild Wentz,99.42,Hells Wells,88.69
13,Hells Wells,86.6,Where Da Gold At?,70.22
