8,Bieniemy Combatants,152.68,Surtain II Lose in the 1st Rnd,119.1
12,Bieniemy Combatants,112.8,Make it Hurts so good,107.06
13,Bieniemy Combatants,124.48,Where Da Gold At?,134.76
14,Bieniemy Combatants,147.56,Rachaad White Gladis,96.0
1,Surtain II Lose in the 1st Rnd,91.66,KC Masterpiece,101.04
2,Surtain II Lose in the 1st Rnd,121.24,Rachaad White Gladis,156.42
6,Surtain II Lose in the 1st Rnd,82.9,Make it Hurts so good,83.84
7,Surtain II Lose in the 1st Rnd,110.88,Where Da Gold At?,70.42
13,Surtain II Lose in the 1st Rnd,169.46,Cock Pasta,117.46
14,Surtain II Lose in the 1st Rnd,162.62,Herbert’s Sherbert Sandwich,88.34
15,Surtain II Lose in the 1st Rnd,165.08,KC Masterpiece,140.0
9,Rachaad White Gladis,97.18,Cock Pasta,89.16
10,Rachaad White Gladis,136.96,Make it Hurts so good,35.2
11,Rachaad White Gladis,133.72,Herbert’s Sherbert Sandwich,112.4
12,Rachaad White Gladis,100.64,Where Da Gold At?,107.08
5,KC Masterpiece,104.54,Make it Hurts so good,82.1
6,KC Masterpiece,124.94,Where Da Gold At?,91.44
12,KC Masterpiece,148.62,Cock Pasta,159.24
13,KC Masterpiece,87.3,Herbert’s Sherbert Sandwich,133.38
2,Cock Pasta,136.0,Make it Hurts so good,114.14
3,Cock Pasta,113.16,Where Da Gold At?,135.14
10,Cock Pasta,108.36,Herbert’s Sherbert Sandwich,104.12
4,Where Da Gold At?,66.46,Herbert’s Sherbert Sandwich,117.58
11,Where Da Gold At?,108.36,Make it Hurts so good,117.88
3,Make it Hurts so good,95.36,Herbert’s Sherbert Sandwich,155.6
