2,AirBudGoldenReceiver,91.22,BombedOutNDepleted!,68.97
3,AirBudGoldenReceiver,80.99,Dak Salad,95.67
8,AirBudGoldenReceiver,51.54,Big Veiny Dak,59.91
9,AirBudGoldenReceiver,97.56,Living On A Pryor!,94.12
10,AirBudGoldenReceiver,56.72,DudeLooksLikeDelanie,74.06
11,AirBudGoldenReceiver,71.97,Suck for Saquon?,91.15
12,AirBudGoldenReceiver,123.23,Wild Wild Wentz,84.21
13,AirBudGoldenReceiver,58.07,Chili Con Cussion,83.94
14,AirBudGoldenReceiver,70.04,Chili Con Cussion,59.69
15,AirBudGoldenReceiver,71.22,Wild Wild Wentz,63.28
16,AirBudGoldenReceiver,87.18,As the Crow Calls,91.34
1,Living On A Pryor!,152.59,Chili Con Cussion,48.0
2,Living On A Pryor!,74.65,As the Crow Calls,50.37
3,Living On A Pryor!,74.95,BombedOutNDepleted!,68.27
4,Living On A Pryor!,67.34,Dak Salad,152.18
10,Living On A Pryor!,74.26,Big Veiny Dak,90.7
11,Living On A Pryor!,136.49,DudeLooksLikeDelanie,91.71
12,Living On A Pryor!,105.56,Suck for Saquon?,108.58
13,Living On A Pryor!,90.85,Wild Wild Wentz,88.36
16,Living On A Pryor!,105.86,Big Veiny Dak,80.22
1,DudeLooksLikeDelanie,68.93,Wild Wild Wentz,89.13
2,DudeLooksLikeDelanie,79.83,Chili Con Cussion,57.96
3,DudeLooksLikeDelanie,96.46,As the Crow Calls,91.23
4,DudeLooksLikeDelanie,102.26,BombedOutNDepleted!,77.91
5,DudeLooksLikeDelanie,52.76,Dak Salad,122.84
12,DudeLooksLikeDelanie,109.55,Big Veiny Dak,74.98
13,DudeLooksLikeDelanie,87.38,Suck for Saquon?,81.57
15,DudeLooksLikeDelanie,77.83,Big Veiny Dak,113.88
1,Suck for Saquon?,67.28,Big Veiny Dak,73.39
2,Suck for Saquon?,79.18,Wild Wild Wentz,86.3
3,Suck for Saquon?,82.37,Chili Con Cussion,90.6
4,Suck for Saquon?,75.03,As the Crow Calls,93.04
5,Suck for Saquon?,69.47,BombedOutNDepleted!,86.84
6,Suck for Saquon?,65.48,Dak Salad,85.21
15,Suck for Saquon?,56.27,Chili Con Cussion,83.49
3,Wild Wild Wentz,68.37,Big Veiny Dak,107.46
4,Wild Wild Wentz,90.37,Chili Con Cussion,48.85
5,Wild Wild Wentz,104.86,As the Crow Calls,93.65
6,Wild Wild Wentz,94.64,BombedOutNDepleted!,91.47
7,Wild Wild Wentz,82.08,Dak Salad,94.81
5,Chili Con Cussion,40.45,Big Veiny Dak,50.59
6,Chili Con Cussion,76.8,As the Crow Calls,84.96
7,Chili Con Cussion,115.02,BombedOutNDepleted!,48.86
8,Chili Con Cussion,75.12,Dak Salad,105.62
7,As the Crow Calls,74.94,Big Veiny Dak,91.82
8,As the Crow Calls,101.36,BombedOutNDepleted!,93.82
9,As the Crow Calls,64.43,Dak Salad,104.51
9,BombedOutNDepleted!,64.69,Big Veiny Dak,75.12
10,BombedOutNDepleted!,92.95,Dak Salad,72.69
11,Dak Salad,64.7,Big Veiny Dak,108.35
