1,Old Horse Medicine Show,57.26,AirBudGoldenReceiver,124.08
2,Old Horse Medicine Show,122.82,A Shot and a Chase,93.12
3,Old Horse Medicine Show,79.8,Chili Con Cussion,112.32
4,Old Horse Medicine Show,95.6,Americron,96.72
5,Old Horse Medicine Show,102.0,Football Nets,117.68
6,Old Horse Medicine Show,104.92,Hells Wells,84.9
7,Old Horse Medicine Show,98.08,imdrunkrightnow,103.82
8,Old Horse Medicine Show,69.42,Mahomeless Camp,91.6
9,Old Horse Medicine Show,93.56,French Fries & Gravy,108.76
10,Old Horse Medicine Show,53.78,Bon Ivermectin,82.6
11,Old Horse Medicine Show,113.02,Alvin & the Chipmunks,69.48
12,Old Horse Medicine Show,94.92,Cock Sous Vide,73.0
13,Old Horse Medicine Show,115.3,Where Da Gold At?,91.86
14,Old Horse Medicine Show,131.02,Kelce Grammar,102.96
2,AirBudGoldenReceiver,133.82,Burrowing a Foxhole,76.58
3,AirBudGoldenReceiver,111.34,A Shot and a Chase,110.74
4,AirBudGoldenReceiver,114.68,Chili Con Cussion,108.86
5,AirBudGoldenReceiver,157.22,Americron,129.0
6,AirBudGoldenReceiver,121.9,Football Nets,124.86
7,AirBudGoldenReceiver,173.24,Hells Wells,85.76
8,AirBudGoldenReceiver,89.22,imdrunkrightnow,82.88
9,AirBudGoldenReceiver,120.34,Mahomeless Camp,99.24
10,AirBudGoldenReceiver,128.3,French Fries & Gravy,97.02
11,AirBudGoldenReceiver,118.18,Bon Ivermectin,114.58
12,AirBudGoldenReceiver,107.92,Alvin & the Chipmunks,88.58
13,AirBudGoldenReceiver,100.98,Cock Sous Vide,120.82
14,AirBudGoldenReceiver,158.4,Where Da Gold At?,110.34
15,AirBudGoldenReceiver,105.04,Kelce Grammar,71.24
16,AirBudGoldenReceiver,99.54,Mahomeless Camp,112.72
17,AirBudGoldenReceiver,109.48,Bon Ivermectin,127.6
1,A Shot and a Chase,132.08,Kelce Grammar,122.7
4,A Shot and a Chase,85.78,Burrowing a Foxhole,115.22
5,A Shot and a Chase,113.02,Chili Con Cussion,81.48
6,A Shot and a Chase,102.38,Americron,112.62
7,A Shot and a Chase,129.22,Football Nets,93.54
8,A Shot and a Chase,119.04,Hells Wells,98.26
9,A Shot and a Chase,84.44,imdrunkrightnow,146.58
10,A Shot and a Chase,140.34,Mahomeless Camp,146.24
11,A Shot and a Chase,113.2,French Fries & Gravy,87.26
12,A Shot and a Chase,92.82,Bon Ivermectin,142.04
13,A Shot and a Chase,122.76,Alvin & the Chipmunks,153.1
14,A Shot and a Chase,104.42,Cock Sous Vide,106.72
1,Chili Con Cussion,123.16,Where Da Gold At?,96.98
2,Chili Con Cussion,100.32,Kelce Grammar,125.9
6,Chili Con Cussion,95.98,Burrowing a Foxhole,125.44
7,Chili Con Cussion,71.98,Americron,74.68
8,Chili Con Cussion,103.76,Football Nets,102.54
9,Chili Con Cussion,60.72,Hells Wells,77.86
10,Chili Con Cussion,75.72,imdrunkrightnow,91.34
11,Chili Con Cussion,82.78,Mahomeless Camp,60.8
12,Chili Con Cussion,77.48,French Fries & Gravy,84.8
13,Chili Con Cussion,86.14,Bon Ivermectin,135.22
14,Chili Con Cussion,68.0,Alvin & the Chipmunks,110.48
1,Americron,72.42,Cock Sous Vide,129.66
2,Americron,98.98,Where Da Gold At?,115.68
3,Americron,114.52,Kelce Grammar,129.94
8,Americron,93.66,Burrowing a Foxhole,74.16
9,Americron,92.06,Football Nets,101.1
10,Americron,118.44,Hells Wells,50.84
11,Americron,99.36,imdrunkrightnow,135.54
12,Americron,99.4,Mahomeless Camp,111.92
13,Americron,101.5,French Fries & Gravy,78.72
14,Americron,121.12,Bon Ivermectin,128.72
1,Football Nets,165.0,Alvin & the Chipmunks,123.74
2,Football Nets,87.86,Cock Sous Vide,131.7
3,Football Nets,74.92,Where Da Gold At?,119.88
4,Football Nets,143.92,Kelce Grammar,108.28
10,Football Nets,108.3,Burrowing a Foxhole,100.16
11,Football Nets,147.96,Hells Wells,124.5
12,Football Nets,97.38,imdrunkrightnow,144.1
13,Football Nets,120.56,Mahomeless Camp,80.16
14,Football Nets,98.4,French Fries & Gravy,98.88
15,Football Nets,107.26,Mahomeless Camp,159.4
1,Hells Wells,133.12,Bon Ivermectin,145.96
2,Hells Wells,115.1,Alvin & the Chipmunks,101.52
3,Hells Wells,118.84,Cock Sous Vide,119.14
4,Hells Wells,95.02,Where Da Gold At?,108.52
5,Hells Wells,81.06,Kelce Grammar,152.52
12,Hells Wells,135.38,Burrowing a Foxhole,85.1
13,Hells Wells,80.32,imdrunkrightnow,100.72
14,Hells Wells,152.64,Mahomeless Camp,98.62
1,imdrunkrightnow,79.24,French Fries & Gravy,141.4
2,imdrunkrightnow,116.12,Bon Ivermectin,146.64
3,imdrunkrightnow,101.52,Alvin & the Chipmunks,91.72
4,imdrunkrightnow,120.72,Cock Sous Vide,119.72
5,imdrunkrightnow,113.08,Where Da Gold At?,90.18
6,imdrunkrightnow,122.5,Kelce Grammar,116.2
14,imdrunkrightnow,88.84,Burrowing a Foxhole,64.32
15,imdrunkrightnow,97.28,French Fries & Gravy,96.1
16,imdrunkrightnow,176.2,Bon Ivermectin,89.38
17,imdrunkrightnow,118.54,Mahomeless Camp,142.86
1,Mahomeless Camp,142.28,Burrowing a Foxhole,91.04
2,Mahomeless Camp,136.62,French Fries & Gravy,112.76
3,Mahomeless Camp,118.7,Bon Ivermectin,122.38
4,Mahomeless Camp,114.12,Alvin & the Chipmunks,89.5
5,Mahomeless Camp,131.98,Cock Sous Vide,92.66
6,Mahomeless Camp,118.78,Where Da Gold At?,99.14
7,Mahomeless Camp,75.74,Kelce Grammar,66.04
3,French Fries & Gravy,112.08,Burrowing a Foxhole,113.58
4,French Fries & Gravy,122.94,Bon Ivermectin,66.46
5,French Fries & Gravy,151.28,Alvin & the Chipmunks,103.1
6,French Fries & Gravy,103.08,Cock Sous Vide,125.26
7,French Fries & Gravy,129.58,Where Da Gold At?,100.7
8,French Fries & Gravy,118.16,Kelce Grammar,74.52
5,Bon Ivermectin,155.64,Burrowing a Foxhole,126.84
6,Bon Ivermectin,123.58,Alvin & the Chipmunks,102.14
7,Bon Ivermectin,121.34,Cock Sous Vide,93.44
8,Bon Ivermectin,127.5,Where Da Gold At?,83.8
9,Bon Ivermectin,88.78,Kelce Grammar,83.28
15,Bon Ivermectin,128.06,Cock Sous Vide,104.38
7,Alvin & the Chipmunks,141.36,Burrowing a Foxhole,76.24
8,Alvin & the Chipmunks,105.2,Cock Sous Vide,106.66
9,Alvin & the Chipmunks,82.86,Where Da Gold At?,63.22
10,Alvin & the Chipmunks,82.32,Kelce Grammar,96.52
9,Cock Sous Vide,94.54,Burrowing a Foxhole,88.38
10,Cock Sous Vide,102.84,Where Da Gold At?,107.02
11,Cock Sous Vide,76.14,Kelce Grammar,125.38
11,Where Da Gold At?,60.32,Burrowing a Foxhole,118.32
12,Where Da Gold At?,54.52,Kelce Grammar,53.02
13,Kelce Grammar,103.18,Burrowing a Foxhole,82.1
