3,EugeneMonRoe v.Wade,80.16,Maybeitrythissober,116.02
4,EugeneMonRoe v.Wade,88.96,Waiting for Week 4,70.14
10,EugeneMonRoe v.Wade,79.52,Big Veiny Dak,95.14
11,EugeneMonRoe v.Wade,81.0,Josh Gordon Bombay,72.68
12,EugeneMonRoe v.Wade,90.45,Reserve/PUP List,76.28
13,EugeneMonRoe v.Wade,92.95,Gurls gone Wild,63.29
14,EugeneMonRoe v.Wade,48.93,Big Veiny Dak,78.7
15,EugeneMonRoe v.Wade,69.37,Reserve/PUP List,75.52
1,Josh Gordon Bombay,137.3,Gurls gone Wild,100.37
2,Josh Gordon Bombay,76.96,Chili Con Cussion,80.73
3,Josh Gordon Bombay,86.28,As the Crow Calls,60.98
4,Josh Gordon Bombay,112.95,Maybeitrythissober,93.91
5,Josh Gordon Bombay,100.45,Waiting for Week 4,88.81
12,Josh Gordon Bombay,114.39,Big Veiny Dak,81.24
13,Josh Gordon Bombay,91.36,Reserve/PUP List,70.04
1,Reserve/PUP List,110.9,Big Veiny Dak,58.34
2,Reserve/PUP List,99.55,Gurls gone Wild,73.92
3,Reserve/PUP List,89.95,Chili Con Cussion,127.39
4,Reserve/PUP List,79.27,As the Crow Calls,92.47
5,Reserve/PUP List,79.25,Maybeitrythissober,64.2
6,Reserve/PUP List,82.15,Waiting for Week 4,119.21
3,Gurls gone Wild,74.79,Big Veiny Dak,96.33
4,Gurls gone Wild,92.67,Chili Con Cussion,87.11
5,Gurls gone Wild,71.4,As the Crow Calls,103.52
6,Gurls gone Wild,108.1,Maybeitrythissober,63.55
7,Gurls gone Wild,74.98,Waiting for Week 4,119.22
5,Chili Con Cussion,78.18,Big Veiny Dak,61.7
6,Chili Con Cussion,89.83,As the Crow Calls,75.47
7,Chili Con Cussion,70.97,Maybeitrythissober,87.15
8,Chili Con Cussion,78.05,Waiting for Week 4,104.66
14,Chili Con Cussion,83.14,Maybeitrythissober,87.0
7,As the Crow Calls,71.98,Big Veiny Dak,76.18
8,As the Crow Calls,86.72,Maybeitrythissober,98.82
9,As the Crow Calls,88.53,Waiting for Week 4,80.86
16,As the Crow Calls,86.51,Waiting for Week 4,113.17
9,Maybeitrythissober,94.93,Big Veiny Dak,45.15
10,Maybeitrythissober,88.17,Waiting for Week 4,116.81
11,Waiting for Week 4,109.73,Big Veiny Dak,104.63
15,Waiting for Week 4,89.03,Big Veiny Dak,80.6
