1,All Hits No Hitler,116.69,Poop that Zorn,102.22
2,All Hits No Hitler,119.32,Zombie Redskins 3,143.24
3,All Hits No Hitler,101.66,The Seawards,65.95
4,All Hits No Hitler,61.77,AirBudGoldenReceiver,97.81
5,All Hits No Hitler,105.96,Cock Salad,92.94
6,All Hits No Hitler,55.64,Peanut Norr,74.47
7,All Hits No Hitler,89.7,Football Yankees,113.74
8,All Hits No Hitler,109.38,HastilyMadeNFLTeam,100.85
9,All Hits No Hitler,65.82,Dancing Gorillas,69.9
10,All Hits No Hitler,95.78,The Shady Future,141.4
11,All Hits No Hitler,99.01,imdrunkrightnow,131.65
12,All Hits No Hitler,75.96,Poop that Zorn,111.73
13,All Hits No Hitler,90.65,Zombie Redskins 3,86.67
2,Poop that Zorn,119.24,imdrunkrightnow,76.29
3,Poop that Zorn,91.34,Zombie Redskins 3,94.42
4,Poop that Zorn,148.67,The Seawards,120.81
5,Poop that Zorn,85.93,AirBudGoldenReceiver,92.44
6,Poop that Zorn,138.23,Cock Salad,83.46
7,Poop that Zorn,115.15,Peanut Norr,69.3
8,Poop that Zorn,77.76,Football Yankees,129.23
9,Poop that Zorn,80.07,HastilyMadeNFLTeam,76.26
10,Poop that Zorn,72.81,Dancing Gorillas,92.42
11,Poop that Zorn,121.82,The Shady Future,118.21
13,Poop that Zorn,120.1,imdrunkrightnow,73.73
14,Poop that Zorn,148.23,Dancing Gorillas,128.19
15,Poop that Zorn,89.51,The Shady Future,98.39
16,Poop that Zorn,113.46,Cock Salad,69.59
1,Zombie Redskins 3,92.48,The Shady Future,77.71
4,Zombie Redskins 3,81.41,imdrunkrightnow,90.87
5,Zombie Redskins 3,81.98,The Seawards,86.04
6,Zombie Redskins 3,101.31,AirBudGoldenReceiver,92.44
7,Zombie Redskins 3,112.22,Cock Salad,52.9
8,Zombie Redskins 3,94.96,Peanut Norr,105.78
9,Zombie Redskins 3,105.41,Football Yankees,126.59
10,Zombie Redskins 3,65.69,HastilyMadeNFLTeam,101.68
11,Zombie Redskins 3,54.0,Dancing Gorillas,66.48
12,Zombie Redskins 3,116.23,The Shady Future,118.95
1,The Seawards,100.34,Dancing Gorillas,99.57
2,The Seawards,104.43,The Shady Future,135.15
6,The Seawards,131.53,imdrunkrightnow,162.75
7,The Seawards,93.01,AirBudGoldenReceiver,59.64
8,The Seawards,86.27,Cock Salad,94.57
9,The Seawards,140.49,Peanut Norr,95.96
10,The Seawards,115.89,Football Yankees,100.21
11,The Seawards,131.5,HastilyMadeNFLTeam,100.14
12,The Seawards,62.91,Dancing Gorillas,87.84
13,The Seawards,95.33,The Shady Future,115.87
1,AirBudGoldenReceiver,51.07,HastilyMadeNFLTeam,100.93
2,AirBudGoldenReceiver,75.67,Dancing Gorillas,71.84
3,AirBudGoldenReceiver,80.28,The Shady Future,99.52
8,AirBudGoldenReceiver,55.55,imdrunkrightnow,106.75
9,AirBudGoldenReceiver,67.2,Cock Salad,122.63
10,AirBudGoldenReceiver,86.95,Peanut Norr,86.37
11,AirBudGoldenReceiver,103.62,Football Yankees,116.76
12,AirBudGoldenReceiver,96.95,HastilyMadeNFLTeam,61.48
13,AirBudGoldenReceiver,72.48,Dancing Gorillas,119.61
1,Cock Salad,98.57,Football Yankees,67.26
2,Cock Salad,56.33,HastilyMadeNFLTeam,88.48
3,Cock Salad,79.15,Dancing Gorillas,61.33
4,Cock Salad,65.3,The Shady Future,78.95
10,Cock Salad,103.44,imdrunkrightnow,92.0
11,Cock Salad,78.27,Peanut Norr,100.23
12,Cock Salad,97.61,Football Yankees,97.52
13,Cock Salad,142.83,HastilyMadeNFLTeam,67.39
14,Cock Salad,92.06,Football Yankees,84.95
15,Cock Salad,94.03,imdrunkrightnow,105.9
1,Peanut Norr,72.28,imdrunkrightnow,112.12
2,Peanut Norr,81.3,Football Yankees,123.48
3,Peanut Norr,88.39,HastilyMadeNFLTeam,92.86
4,Peanut Norr,83.98,Dancing Gorillas,72.05
5,Peanut Norr,95.68,The Shady Future,102.25
12,Peanut Norr,68.85,imdrunkrightnow,88.43
13,Peanut Norr,53.7,Football Yankees,98.92
3,Football Yankees,84.39,imdrunkrightnow,111.78
4,Football Yankees,109.66,HastilyMadeNFLTeam,83.82
5,Football Yankees,94.09,Dancing Gorillas,102.07
6,Football Yankees,108.92,The Shady Future,78.41
5,HastilyMadeNFLTeam,72.72,imdrunkrightnow,120.95
6,HastilyMadeNFLTeam,90.05,Dancing Gorillas,111.01
7,HastilyMadeNFLTeam,94.44,The Shady Future,94.94
7,Dancing Gorillas,102.92,imdrunkrightnow,118.17
8,Dancing Gorillas,83.47,The Shady Future,100.75
9,The Shady Future,93.97,imdrunkrightnow,112.98
16,The Shady Future,137.73,imdrunkrightnow,117.98
