1,Football TSM,120.88,AirBudGoldenReceiver,107.8
2,Football TSM,99.4,Natural Born Kylers,81.08
3,Football TSM,113.64,Breecetie Boys,87.6
4,Football TSM,129.2,Hells Wells,108.4
5,Football TSM,84.56,Where Da Gold At?,110.06
6,Football TSM,94.92,Chili Con Cussion,97.1
7,Football TSM,103.5,imdrunkrightnow,81.58
8,Football TSM,100.7,Cock Pasta,109.92
9,Football TSM,116.7,Hurricane Ian,50.8
10,Football TSM,141.28,Why did I pick gainwell?,72.96
11,Football TSM,105.0,KC Masterpiece,146.66
12,Football TSM,117.06,San Fran Cis Crow,95.44
13,Football TSM,130.02,Burrowing a Foxhole,103.64
14,Football TSM,97.86,Arian Foster Dulles,112.46
15,Football TSM,127.92,Breecetie Boys,93.76
16,Football TSM,84.4,Where Da Gold At?,84.68
17,Football TSM,70.22,KC Masterpiece,103.72
1,San Fran Cis Crow,43.1,Hurricane Ian,123.3
2,San Fran Cis Crow,73.08,Why did I pick gainwell?,96.28
3,San Fran Cis Crow,84.16,KC Masterpiece,94.38
4,San Fran Cis Crow,82.56,Where Da Gold At?,76.32
5,San Fran Cis Crow,113.62,Burrowing a Foxhole,110.68
6,San Fran Cis Crow,95.82,Arian Foster Dulles,93.94
7,San Fran Cis Crow,81.88,French Fries & Gravy,69.62
8,San Fran Cis Crow,134.5,AirBudGoldenReceiver,116.34
9,San Fran Cis Crow,124.72,Natural Born Kylers,70.7
10,San Fran Cis Crow,108.28,Breecetie Boys,118.1
11,San Fran Cis Crow,103.52,Hells Wells,71.42
13,San Fran Cis Crow,117.1,Chili Con Cussion,133.5
14,San Fran Cis Crow,85.86,imdrunkrightnow,158.3
2,AirBudGoldenReceiver,118.08,Chili Con Cussion,109.62
3,AirBudGoldenReceiver,95.82,imdrunkrightnow,92.28
4,AirBudGoldenReceiver,69.82,Cock Pasta,148.86
5,AirBudGoldenReceiver,102.14,Hurricane Ian,105.06
6,AirBudGoldenReceiver,96.64,Why did I pick gainwell?,106.8
7,AirBudGoldenReceiver,98.24,KC Masterpiece,136.92
9,AirBudGoldenReceiver,105.26,Burrowing a Foxhole,75.34
10,AirBudGoldenReceiver,93.72,Arian Foster Dulles,89.76
11,AirBudGoldenReceiver,111.28,French Fries & Gravy,84.7
12,AirBudGoldenReceiver,73.8,Where Da Gold At?,118.72
13,AirBudGoldenReceiver,86.9,Natural Born Kylers,97.92
14,AirBudGoldenReceiver,70.48,Breecetie Boys,102.9
1,Breecetie Boys,121.18,Where Da Gold At?,115.38
2,Breecetie Boys,74.74,Hells Wells,138.58
4,Breecetie Boys,81.72,Chili Con Cussion,81.86
5,Breecetie Boys,118.64,imdrunkrightnow,54.56
6,Breecetie Boys,101.64,Cock Pasta,87.0
7,Breecetie Boys,116.86,Hurricane Ian,80.12
8,Breecetie Boys,123.86,Why did I pick gainwell?,84.02
9,Breecetie Boys,146.3,KC Masterpiece,157.84
11,Breecetie Boys,135.76,Burrowing a Foxhole,126.66
12,Breecetie Boys,72.56,Arian Foster Dulles,75.5
13,Breecetie Boys,128.8,French Fries & Gravy,71.6
16,Breecetie Boys,76.2,Chili Con Cussion,82.7
17,Breecetie Boys,88.3,Why did I pick gainwell?,118.26
1,Chili Con Cussion,105.12,French Fries & Gravy,114.46
3,Chili Con Cussion,110.1,Natural Born Kylers,116.56
5,Chili Con Cussion,124.46,Hells Wells,82.92
7,Chili Con Cussion,87.86,Where Da Gold At?,91.92
8,Chili Con Cussion,140.86,imdrunkrightnow,87.84
9,Chili Con Cussion,78.92,Cock Pasta,97.42
10,Chili Con Cussion,120.7,Hurricane Ian,103.94
11,Chili Con Cussion,121.4,Why did I pick gainwell?,127.66
12,Chili Con Cussion,119.82,KC Masterpiece,148.6
14,Chili Con Cussion,112.48,Burrowing a Foxhole,95.66
15,Chili Con Cussion,122.1,Where Da Gold At?,129.76
17,Chili Con Cussion,118.3,Cock Pasta,81.68
2,Hurricane Ian,115.96,Burrowing a Foxhole,99.36
3,Hurricane Ian,140.66,Arian Foster Dulles,75.4
4,Hurricane Ian,88.98,French Fries & Gravy,117.0
6,Hurricane Ian,93.56,Natural Born Kylers,84.58
8,Hurricane Ian,90.9,Hells Wells,120.94
11,Hurricane Ian,60.18,imdrunkrightnow,94.32
12,Hurricane Ian,81.78,Cock Pasta,139.76
13,Hurricane Ian,77.86,Where Da Gold At?,81.72
14,Hurricane Ian,80.78,Why did I pick gainwell?,97.44
1,Hells Wells,79.86,Natural Born Kylers,115.12
3,Hells Wells,73.54,Where Da Gold At?,94.5
6,Hells Wells,81.68,imdrunkrightnow,78.52
7,Hells Wells,80.7,Cock Pasta,80.1
9,Hells Wells,100.9,Why did I pick gainwell?,125.7
10,Hells Wells,100.8,KC Masterpiece,136.74
12,Hells Wells,117.94,Burrowing a Foxhole,98.0
13,Hells Wells,82.06,Arian Foster Dulles,57.18
14,Hells Wells,135.22,French Fries & Gravy,110.58
1,imdrunkrightnow,117.56,Arian Foster Dulles,85.6
2,imdrunkrightnow,90.1,French Fries & Gravy,136.36
4,imdrunkrightnow,108.72,Natural Born Kylers,136.58
9,imdrunkrightnow,120.1,Where Da Gold At?,69.9
10,imdrunkrightnow,127.5,Cock Pasta,125.78
12,imdrunkrightnow,101.38,Why did I pick gainwell?,111.1
13,imdrunkrightnow,131.24,KC Masterpiece,87.92
5,Natural Born Kylers,73.8,Cock Pasta,124.96
7,Natural Born Kylers,99.56,Why did I pick gainwell?,122.2
8,Natural Born Kylers,126.04,KC Masterpiece,98.98
10,Natural Born Kylers,84.9,Burrowing a Foxhole,85.94
11,Natural Born Kylers,65.14,Arian Foster Dulles,82.38
12,Natural Born Kylers,83.84,French Fries & Gravy,94.86
14,Natural Born Kylers,65.76,Where Da Gold At?,76.08
3,French Fries & Gravy,117.28,Cock Pasta,138.32
5,French Fries & Gravy,125.02,Why did I pick gainwell?,104.94
6,French Fries & Gravy,112.02,KC Masterpiece,100.32
8,French Fries & Gravy,132.38,Burrowing a Foxhole,113.58
9,French Fries & Gravy,112.0,Arian Foster Dulles,51.54
10,French Fries & Gravy,72.84,Where Da Gold At?,95.6
15,French Fries & Gravy,100.92,Cock Pasta,66.9
16,French Fries & Gravy,99.2,KC Masterpiece,91.46
17,French Fries & Gravy,82.26,Where Da Gold At?,90.9
2,Arian Foster Dulles,133.36,Cock Pasta,156.82
4,Arian Foster Dulles,97.54,Why did I pick gainwell?,135.3
5,Arian Foster Dulles,94.48,KC Masterpiece,140.98
7,Arian Foster Dulles,165.56,Burrowing a Foxhole,138.84
8,Arian Foster Dulles,101.96,Where Da Gold At?,129.52
1,KC Masterpiece,131.8,Why did I pick gainwell?,76.62
2,KC Masterpiece,75.9,Where Da Gold At?,94.08
4,KC Masterpiece,126.36,Burrowing a Foxhole,126.48
14,KC Masterpiece,146.08,Cock Pasta,104.26
15,KC Masterpiece,152.24,Why did I pick gainwell?,87.94
1,Cock Pasta,114.32,Burrowing a Foxhole,74.52
11,Cock Pasta,78.96,Where Da Gold At?,107.78
13,Cock Pasta,92.64,Why did I pick gainwell?,86.74
16,Cock Pasta,136.56,Why did I pick gainwell?,105.1
6,Where Da Gold At?,122.96,Burrowing a Foxhole,86.0
3,Why did I pick gainwell?,95.9,Burrowing a Foxhole,105.2
