1,Shat-tastic,85.0,Team Carlin,68.0
2,Shat-tastic,81.0,The Kellen Fields,102.0
3,Shat-tastic,105.0,Zombie Redskins,56.0
4,Shat-tastic,84.0,Tecmo Bo Jackson,84.0
5,Shat-tastic,54.0,Anquan Goldeneye,75.0
6,Shat-tastic,140.0,OD,58.0
7,Shat-tastic,108.0,Football Yankees,78.0
8,Shat-tastic,99.0,rurumon,67.0
9,Shat-tastic,126.0,lastyearschampion,73.0
10,Shat-tastic,108.0,Dancing Gorillas,75.0
11,Shat-tastic,99.0,CongressmanShuler,72.0
12,Shat-tastic,86.0,Team Carlin,84.0
13,Shat-tastic,70.0,The Kellen Fields,88.0
15,Shat-tastic,84.0,Football Yankees,73.0
16,Shat-tastic,56.0,The Kellen Fields,86.0
2,Team Carlin,82.0,CongressmanShuler,68.0
3,Team Carlin,111.0,The Kellen Fields,111.0
4,Team Carlin,74.0,Zombie Redskins,116.0
5,Team Carlin,50.0,Tecmo Bo Jackson,68.0
6,Team Carlin,65.0,Anquan Goldeneye,107.0
7,Team Carlin,116.0,OD,77.0
8,Team Carlin,69.0,Football Yankees,105.0
9,Team Carlin,67.0,rurumon,77.0
10,Team Carlin,95.0,lastyearschampion,117.0
11,Team Carlin,72.0,Dancing Gorillas,70.0
13,Team Carlin,71.0,CongressmanShuler,75.0
1,The Kellen Fields,83.0,Dancing Gorillas,74.0
4,The Kellen Fields,66.0,CongressmanShuler,63.0
5,The Kellen Fields,71.0,Zombie Redskins,75.0
6,The Kellen Fields,61.0,Tecmo Bo Jackson,93.0
7,The Kellen Fields,130.0,Anquan Goldeneye,33.0
8,The Kellen Fields,134.0,OD,87.0
9,The Kellen Fields,128.0,Football Yankees,88.0
10,The Kellen Fields,80.0,rurumon,31.0
11,The Kellen Fields,96.0,lastyearschampion,72.0
12,The Kellen Fields,68.0,Dancing Gorillas,74.0
15,The Kellen Fields,117.0,Anquan Goldeneye,106.0
1,Zombie Redskins,70.0,lastyearschampion,105.0
2,Zombie Redskins,75.0,Dancing Gorillas,66.0
6,Zombie Redskins,107.0,CongressmanShuler,66.0
7,Zombie Redskins,52.0,Tecmo Bo Jackson,52.0
8,Zombie Redskins,63.0,Anquan Goldeneye,95.0
9,Zombie Redskins,71.0,OD,83.0
10,Zombie Redskins,59.0,Football Yankees,70.0
11,Zombie Redskins,46.0,rurumon,84.0
12,Zombie Redskins,97.0,lastyearschampion,75.0
13,Zombie Redskins,71.0,Dancing Gorillas,91.0
1,Tecmo Bo Jackson,68.0,rurumon,109.0
2,Tecmo Bo Jackson,80.0,lastyearschampion,80.0
3,Tecmo Bo Jackson,54.0,Dancing Gorillas,101.0
8,Tecmo Bo Jackson,75.0,CongressmanShuler,99.0
9,Tecmo Bo Jackson,101.0,Anquan Goldeneye,97.0
10,Tecmo Bo Jackson,119.0,OD,72.0
11,Tecmo Bo Jackson,80.0,Football Yankees,62.0
12,Tecmo Bo Jackson,69.0,rurumon,70.0
13,Tecmo Bo Jackson,106.0,lastyearschampion,75.0
14,Tecmo Bo Jackson,70.0,Football Yankees,132.0
1,Anquan Goldeneye,72.0,Football Yankees,85.0
2,Anquan Goldeneye,85.0,rurumon,85.0
3,Anquan Goldeneye,74.0,lastyearschampion,62.0
4,Anquan Goldeneye,71.0,Dancing Gorillas,62.0
10,Anquan Goldeneye,95.0,CongressmanShuler,73.0
11,Anquan Goldeneye,73.0,OD,86.0
12,Anquan Goldeneye,96.0,Football Yankees,91.0
13,Anquan Goldeneye,94.0,rurumon,69.0
14,Anquan Goldeneye,113.0,lastyearschampion,69.0
16,Anquan Goldeneye,55.0,Football Yankees,127.0
1,OD,78.0,CongressmanShuler,48.0
2,OD,89.0,Football Yankees,105.0
3,OD,79.0,rurumon,63.0
4,OD,101.0,lastyearschampion,110.0
5,OD,113.0,Dancing Gorillas,70.0
12,OD,142.0,CongressmanShuler,99.0
13,OD,51.0,Football Yankees,100.0
3,Football Yankees,82.0,CongressmanShuler,69.0
4,Football Yankees,97.0,rurumon,64.0
5,Football Yankees,54.0,lastyearschampion,82.0
6,Football Yankees,102.0,Dancing Gorillas,87.0
5,rurumon,81.0,CongressmanShuler,53.0
6,rurumon,92.0,lastyearschampion,92.0
7,rurumon,78.0,Dancing Gorillas,94.0
7,lastyearschampion,123.0,CongressmanShuler,76.0
8,lastyearschampion,95.0,Dancing Gorillas,59.0
9,Dancing Gorillas,44.0,CongressmanShuler,79.0
