7,6.65,Haynesworth The Hack,Starter,Aaron Hernandez,NE,TE|W/R/T
7,12.75,Haynesworth The Hack,Starter,Michael Bush,Ari,RB|W/R/T
7,0.0,Haynesworth The Hack,Non-Starter,Dustin Keller,NYJ,TE|W/R/T
7,0.0,Haynesworth The Hack,Non-Starter,Andre Johnson,Ten,WR|W/R/T
7,0.0,Haynesworth The Hack,Non-Starter,Arian Foster,Mia,RB|W/R/T
7,0.0,Haynesworth The Hack,Non-Starter,Braylon Edwards,Sea,WR|W/R/T
7,10.46,Haynesworth The Hack,Non-Starter,Tom Brady,TB,QB
7,-1.05,Haynesworth The Hack,Non-Starter,Demaryius Thomas,NE,WR|W/R/T
7,0.0,Haynesworth The Hack,Non-Starter,Vincent Jackson,TB,WR|W/R/T
7,3.0,Haynesworth The Hack,Starter,New York Giants,NYG,DEF
8,16.56,Haynesworth The Hack,Starter,Kyle Orton,Buf,QB
8,7.65,Haynesworth The Hack,Starter,Brandon Marshall,Sea,WR|W/R/T
8,18.35,Haynesworth The Hack,Starter,Andre Johnson,Ten,WR|W/R/T
8,24.8,Haynesworth The Hack,Starter,Jamaal Charles,Jax,RB|W/R/T
8,24.95,Haynesworth The Hack,Starter,Arian Foster,Mia,RB|W/R/T
8,3.8,Haynesworth The Hack,Starter,Aaron Hernandez,NE,TE|W/R/T
8,8.45,Haynesworth The Hack,Starter,Thomas Jones,KC,RB|W/R/T
8,23.3,Haynesworth The Hack,Non-Starter,Mike Sims-Walker,Jax,WR|W/R/T
8,16.85,Haynesworth The Hack,Non-Starter,Michael Bush,Ari,RB|W/R/T
8,5.0,Haynesworth The Hack,Non-Starter,Dustin Keller,NYJ,TE|W/R/T
8,3.45,Haynesworth The Hack,Non-Starter,Braylon Edwards,Sea,WR|W/R/T
8,13.3,Haynesworth The Hack,Non-Starter,Tom Brady,TB,QB
8,0.0,Haynesworth The Hack,Non-Starter,Vincent Jackson,TB,WR|W/R/T
8,23.4,Haynesworth The Hack,Non-Starter,LeGarrette Blount,Det,RB|W/R/T
8,9.0,Haynesworth The Hack,Starter,Kansas City Chiefs,KC,DEF
9,17.06,Haynesworth The Hack,Starter,Tom Brady,TB,QB
9,4.25,Haynesworth The Hack,Starter,Brandon Marshall,Sea,WR|W/R/T
9,5.1,Haynesworth The Hack,Starter,Andre Johnson,Ten,WR|W/R/T
9,11.25,Haynesworth The Hack,Starter,Jamaal Charles,Jax,RB|W/R/T
9,32.7,Haynesworth The Hack,Starter,Arian Foster,Mia,RB|W/R/T
9,18.05,Haynesworth The Hack,Starter,Aaron Hernandez,NE,TE|W/R/T
9,4.6,Haynesworth The Hack,Starter,LeGarrette Blount,Det,RB|W/R/T
9,3.2,Haynesworth The Hack,Non-Starter,Thomas Jones,KC,RB|W/R/T
9,0.0,Haynesworth The Hack,Non-Starter,Kyle Orton,Buf,QB
9,0.0,Haynesworth The Hack,Non-Starter,Mike Sims-Walker,Jax,WR|W/R/T
9,1.7,Haynesworth The Hack,Non-Starter,Michael Bush,Ari,RB|W/R/T
9,6.9,Haynesworth The Hack,Non-Starter,Dustin Keller,NYJ,TE|W/R/T
9,12.55,Haynesworth The Hack,Non-Starter,Braylon Edwards,Sea,WR|W/R/T
9,0.0,Haynesworth The Hack,Non-Starter,Vincent Jackson,TB,WR|W/R/T
9,10.0,Haynesworth The Hack,Starter,Kansas City Chiefs,KC,DEF
10,27.74,Haynesworth The Hack,Starter,Kyle Orton,Buf,QB
10,4.15,Haynesworth The Hack,Starter,Brandon Marshall,Sea,WR|W/R/T
10,22.85,Haynesworth The Hack,Starter,Andre Johnson,Ten,WR|W/R/T
10,19.35,Haynesworth The Hack,Starter,Jamaal Charles,Jax,RB|W/R/T
10,12.25,Haynesworth The Hack,Starter,Arian Foster,Mia,RB|W/R/T
10,0.0,Haynesworth The Hack,Starter,Aaron Hernandez,NE,TE|W/R/T
10,15.1,Haynesworth The Hack,Starter,LeGarrette Blount,Det,RB|W/R/T
10,32.3,Haynesworth The Hack,Non-Starter,Tom Brady,TB,QB
10,2.45,Haynesworth The Hack,Non-Starter,Thomas Jones,KC,RB|W/R/T
10,3.35,Haynesworth The Hack,Non-Starter,Mike Sims-Walker,Jax,WR|W/R/T
10,0.0,Haynesworth The Hack,Non-Starter,Michael Bush,Ari,RB|W/R/T
10,3.25,Haynesworth The Hack,Non-Starter,Dustin Keller,NYJ,TE|W/R/T
10,6.9,Haynesworth The Hack,Non-Starter,Braylon Edwards,Sea,WR|W/R/T
10,0.0,Haynesworth The Hack,Non-Starter,Vincent Jackson,TB,WR|W/R/T
10,-4.0,Haynesworth The Hack,Starter,Kansas City Chiefs,KC,DEF
11,15.24,Haynesworth The Hack,Starter,Tom Brady,TB,QB
11,4.2,Haynesworth The Hack,Starter,Andre Johnson,Ten,WR|W/R/T
11,15.6,Haynesworth The Hack,Starter,Braylon Edwards,Sea,WR|W/R/T
11,13.6,Haynesworth The Hack,Starter,Jamaal Charles,Jax,RB|W/R/T
11,25.8,Haynesworth The Hack,Starter,Arian Foster,Mia,RB|W/R/T
11,1.2,Haynesworth The Hack,Starter,Dustin Keller,NYJ,TE|W/R/T
11,8.2,Haynesworth The Hack,Starter,LeGarrette Blount,Det,RB|W/R/T
11,11.08,Haynesworth The Hack,Non-Starter,Kyle Orton,Buf,QB
11,7.05,Haynesworth The Hack,Non-Starter,Aaron Hernandez,NE,TE|W/R/T
11,4.85,Haynesworth The Hack,Non-Starter,Brandon Marshall,Sea,WR|W/R/T
11,19.1,Haynesworth The Hack,Non-Starter,Thomas Jones,KC,RB|W/R/T
11,0.0,Haynesworth The Hack,Non-Starter,Mike Sims-Walker,Jax,WR|W/R/T
11,0.0,Haynesworth The Hack,Non-Starter,Vincent Jackson,TB,WR|W/R/T
11,11.0,Haynesworth The Hack,Non-Starter,Keiland Williams,Was,RB|W/R/T
11,5.0,Haynesworth The Hack,Starter,New Orleans Saints,NO,DEF
12,29.74,Haynesworth The Hack,Starter,Tom Brady,TB,QB
12,13.85,Haynesworth The Hack,Starter,Andre Johnson,Ten,WR|W/R/T
12,0.0,Haynesworth The Hack,Starter,Vincent Jackson,TB,WR|W/R/T
12,22.1,Haynesworth The Hack,Starter,Jamaal Charles,Jax,RB|W/R/T
12,24.05,Haynesworth The Hack,Starter,Arian Foster,Mia,RB|W/R/T
12,5.9,Haynesworth The Hack,Starter,Dustin Keller,NYJ,TE|W/R/T
12,3.6,Haynesworth The Hack,Starter,Keiland Williams,Was,RB|W/R/T
12,2.05,Haynesworth The Hack,Non-Starter,Aaron Hernandez,NE,TE|W/R/T
12,2.5,Haynesworth The Hack,Non-Starter,Braylon Edwards,Sea,WR|W/R/T
12,5.5,Haynesworth The Hack,Non-Starter,LeGarrette Blount,Det,RB|W/R/T
12,25.88,Haynesworth The Hack,Non-Starter,Kyle Orton,Buf,QB
12,0.0,Haynesworth The Hack,Non-Starter,Brandon Marshall,Sea,WR|W/R/T
12,8.95,Haynesworth The Hack,Non-Starter,Thomas Jones,KC,RB|W/R/T
12,5.8,Haynesworth The Hack,Non-Starter,Mike Sims-Walker,Jax,WR|W/R/T
12,7.0,Haynesworth The Hack,Starter,New Orleans Saints,NO,DEF
13,29.34,Haynesworth The Hack,Starter,Tom Brady,TB,QB
13,17.4,Haynesworth The Hack,Starter,Andre Johnson,Ten,WR|W/R/T
13,4.4,Haynesworth The Hack,Starter,Braylon Edwards,Sea,WR|W/R/T
13,14.1,Haynesworth The Hack,Starter,Jamaal Charles,Jax,RB|W/R/T
13,23.4,Haynesworth The Hack,Starter,Arian Foster,Mia,RB|W/R/T
13,3.45,Haynesworth The Hack,Starter,Dustin Keller,NYJ,TE|W/R/T
13,11.7,Haynesworth The Hack,Starter,Thomas Jones,KC,RB|W/R/T
13,16.3,Haynesworth The Hack,Non-Starter,LeGarrette Blount,Det,RB|W/R/T
13,0.0,Haynesworth The Hack,Non-Starter,Vincent Jackson,TB,WR|W/R/T
13,1.6,Haynesworth The Hack,Non-Starter,Keiland Williams,Was,RB|W/R/T
13,11.85,Haynesworth The Hack,Non-Starter,Aaron Hernandez,NE,TE|W/R/T
13,2.68,Haynesworth The Hack,Non-Starter,Kyle Orton,Buf,QB
13,0.0,Haynesworth The Hack,Non-Starter,Brandon Marshall,Sea,WR|W/R/T
13,0.0,Haynesworth The Hack,Non-Starter,Mike Sims-Walker,Jax,WR|W/R/T
13,2.0,Haynesworth The Hack,Starter,New Orleans Saints,NO,DEF
14,-0.86,Haynesworth The Hack,Starter,Kyle Orton,Buf,QB
14,28.25,Haynesworth The Hack,Starter,Andre Johnson,Ten,WR|W/R/T
14,1.95,Haynesworth The Hack,Starter,Braylon Edwards,Sea,WR|W/R/T
14,13.5,Haynesworth The Hack,Starter,Arian Foster,Mia,RB|W/R/T
14,4.8,Haynesworth The Hack,Starter,LeGarrette Blount,Det,RB|W/R/T
14,1.8,Haynesworth The Hack,Starter,Tony Moeaki,Atl,TE|W/R/T
14,5.4,Haynesworth The Hack,Starter,Jamaal Charles,Jax,RB|W/R/T
14,22.76,Haynesworth The Hack,Non-Starter,Tom Brady,TB,QB
14,0.1,Haynesworth The Hack,Non-Starter,Thomas Jones,KC,RB|W/R/T
14,4.8,Haynesworth The Hack,Non-Starter,Vincent Jackson,TB,WR|W/R/T
14,8.35,Haynesworth The Hack,Non-Starter,Keiland Williams,Was,RB|W/R/T
14,2.4,Haynesworth The Hack,Non-Starter,Aaron Hernandez,NE,TE|W/R/T
14,8.1,Haynesworth The Hack,Non-Starter,Brandon Marshall,Sea,WR|W/R/T
14,8.8,Haynesworth The Hack,Non-Starter,Mike Sims-Walker,Jax,WR|W/R/T
14,8.0,Haynesworth The Hack,Starter,Cleveland Browns,Cle,DEF
15,14.52,Haynesworth The Hack,Starter,Tom Brady,TB,QB
15,13.3,Haynesworth The Hack,Starter,Andre Johnson,Ten,WR|W/R/T
15,17.35,Haynesworth The Hack,Starter,Brandon Marshall,Sea,WR|W/R/T
15,7.6,Haynesworth The Hack,Starter,Arian Foster,Mia,RB|W/R/T
15,17.0,Haynesworth The Hack,Starter,LeGarrette Blount,Det,RB|W/R/T
15,3.25,Haynesworth The Hack,Starter,Tony Moeaki,Atl,TE|W/R/T
15,22.05,Haynesworth The Hack,Starter,Jamaal Charles,Jax,RB|W/R/T
15,0.0,Haynesworth The Hack,Non-Starter,Kyle Orton,Buf,QB
15,12.0,Haynesworth The Hack,Non-Starter,Braylon Edwards,Sea,WR|W/R/T
15,14.05,Haynesworth The Hack,Non-Starter,Thomas Jones,KC,RB|W/R/T
15,30.45,Haynesworth The Hack,Non-Starter,Vincent Jackson,TB,WR|W/R/T
15,1.95,Haynesworth The Hack,Non-Starter,Keiland Williams,Was,RB|W/R/T
15,17.7,Haynesworth The Hack,Non-Starter,Aaron Hernandez,NE,TE|W/R/T
15,17.2,Haynesworth The Hack,Non-Starter,Mike Sims-Walker,Jax,WR|W/R/T
15,1.0,Haynesworth The Hack,Starter,Cleveland Browns,Cle,DEF
1,12.42,Football Yankees,Starter,Aaron Rodgers,Pit,QB
1,7.15,Football Yankees,Starter,Randy Moss,SF,WR|W/R/T
1,11.05,Football Yankees,Starter,Larry Fitzgerald,Ari,WR|W/R/T
1,6.65,Football Yankees,Starter,Clinton Portis,Was,RB|W/R/T
1,22.5,Football Yankees,Starter,Darren McFadden,Dal,RB|W/R/T
1,4.2,Football Yankees,Starter,Kellen Winslow,NYJ,TE|W/R/T
1,5.55,Football Yankees,Starter,Steve Smith,LAR,WR|W/R/T
1,0.0,Football Yankees,Non-Starter,Beanie Wells,Ari,RB|W/R/T
1,4.05,Football Yankees,Non-Starter,Robert Meachem,NO,WR|W/R/T
1,0.95,Football Yankees,Non-Starter,Donald Brown,LAC,RB|W/R/T
1,1.2,Football Yankees,Non-Starter,Leon Washington,Ten,RB|W/R/T
1,3.45,Football Yankees,Non-Starter,Willis McGahee,Cle,RB|W/R/T
1,18.25,Football Yankees,Non-Starter,Legedu Naanee,Mia,WR|W/R/T
1,0.0,Football Yankees,Non-Starter,Ben Roethlisberger,Pit,QB
1,-1.0,Football Yankees,Starter,Cincinnati Bengals,Cin,DEF
2,26.2,Football Yankees,Starter,Aaron Rodgers,Pit,QB
2,10.3,Football Yankees,Starter,Randy Moss,SF,WR|W/R/T
2,10.05,Football Yankees,Starter,Larry Fitzgerald,Ari,WR|W/R/T
2,15.3,Football Yankees,Starter,Clinton Portis,Was,RB|W/R/T
2,15.8,Football Yankees,Starter,Darren McFadden,Dal,RB|W/R/T
2,9.3,Football Yankees,Starter,Kellen Winslow,NYJ,TE|W/R/T
2,4.5,Football Yankees,Starter,Steve Smith,LAR,WR|W/R/T
2,0.0,Football Yankees,Non-Starter,Beanie Wells,Ari,RB|W/R/T
2,0.0,Football Yankees,Non-Starter,Robert Meachem,NO,WR|W/R/T
2,15.05,Football Yankees,Non-Starter,Donald Brown,LAC,RB|W/R/T
2,1.7,Football Yankees,Non-Starter,Leon Washington,Ten,RB|W/R/T
2,1.0,Football Yankees,Non-Starter,Willis McGahee,Cle,RB|W/R/T
2,1.65,Football Yankees,Non-Starter,Legedu Naanee,Mia,WR|W/R/T
2,0.0,Football Yankees,Non-Starter,Ben Roethlisberger,Pit,QB
2,2.0,Football Yankees,Starter,New England Patriots,NE,DEF
3,22.64,Football Yankees,Starter,Aaron Rodgers,Pit,QB
3,16.7,Football Yankees,Starter,Randy Moss,SF,WR|W/R/T
3,9.1,Football Yankees,Starter,Larry Fitzgerald,Ari,WR|W/R/T
3,6.05,Football Yankees,Starter,Clinton Portis,Was,RB|W/R/T
3,18.7,Football Yankees,Starter,Darren McFadden,Dal,RB|W/R/T
3,3.15,Football Yankees,Starter,Kellen Winslow,NYJ,TE|W/R/T
3,7.75,Football Yankees,Starter,Mike Tolbert,Buf,RB|W/R/T
3,12.55,Football Yankees,Non-Starter,Steve Smith,LAR,WR|W/R/T
3,7.5,Football Yankees,Non-Starter,Beanie Wells,Ari,RB|W/R/T
3,0.75,Football Yankees,Non-Starter,Robert Meachem,NO,WR|W/R/T
3,1.2,Football Yankees,Non-Starter,Donald Brown,LAC,RB|W/R/T
3,2.9,Football Yankees,Non-Starter,Willis McGahee,Cle,RB|W/R/T
3,6.1,Football Yankees,Non-Starter,Legedu Naanee,Mia,WR|W/R/T
3,0.0,Football Yankees,Non-Starter,Ben Roethlisberger,Pit,QB
3,13.0,Football Yankees,Starter,Cincinnati Bengals,Cin,DEF
4,17.24,Football Yankees,Starter,Aaron Rodgers,Pit,QB
4,0.0,Football Yankees,Starter,Randy Moss,SF,WR|W/R/T
4,7.35,Football Yankees,Starter,Larry Fitzgerald,Ari,WR|W/R/T
4,14.4,Football Yankees,Starter,Darren McFadden,Dal,RB|W/R/T
4,2.75,Football Yankees,Starter,Beanie Wells,Ari,RB|W/R/T
4,4.15,Football Yankees,Starter,Aaron Hernandez,NE,TE|W/R/T
4,4.0,Football Yankees,Starter,Steve Smith,LAR,WR|W/R/T
4,16.8,Football Yankees,Non-Starter,Mike Tolbert,Buf,RB|W/R/T
4,0.0,Football Yankees,Non-Starter,Kellen Winslow,NYJ,TE|W/R/T
4,8.6,Football Yankees,Non-Starter,Clinton Portis,Was,RB|W/R/T
