1,imdrunkrightnow,72.84,The Boldin Beautiful,87.19
2,imdrunkrightnow,95.11,Panda Warlords,88.55
3,imdrunkrightnow,76.67,Pablo Escobutt,86.85
4,imdrunkrightnow,96.11,Cock Salad,86.98
5,imdrunkrightnow,87.21,Football Yankees,89.74
6,imdrunkrightnow,99.24,King of Chardonnay,72.89
7,imdrunkrightnow,68.2,Kitten Mittons,83.67
8,imdrunkrightnow,119.51,Robot Griffin 3.0,71.23
9,imdrunkrightnow,94.15,Sproletariat Victory,111.11
10,imdrunkrightnow,79.11,MthrFuckerFelixJones,134.23
11,imdrunkrightnow,94.69,AirBudGoldenReceiver,99.66
12,imdrunkrightnow,128.01,The Boldin Beautiful,120.42
13,imdrunkrightnow,80.42,Panda Warlords,82.43
14,imdrunkrightnow,91.71,King of Chardonnay,94.44
15,imdrunkrightnow,71.44,Cock Salad,103.39
1,Robot Griffin 3.0,91.05,Sproletariat Victory,115.17
2,Robot Griffin 3.0,105.39,The Boldin Beautiful,115.99
3,Robot Griffin 3.0,85.59,AirBudGoldenReceiver,82.2
4,Robot Griffin 3.0,116.52,Pablo Escobutt,102.06
5,Robot Griffin 3.0,94.64,Kitten Mittons,90.5
6,Robot Griffin 3.0,103.53,MthrFuckerFelixJones,121.97
7,Robot Griffin 3.0,77.37,King of Chardonnay,49.0
9,Robot Griffin 3.0,88.0,Football Yankees,77.54
10,Robot Griffin 3.0,84.33,Cock Salad,115.15
11,Robot Griffin 3.0,78.6,Panda Warlords,86.65
12,Robot Griffin 3.0,85.06,Sproletariat Victory,105.14
13,Robot Griffin 3.0,69.32,The Boldin Beautiful,72.77
14,Robot Griffin 3.0,85.83,Cock Salad,53.22
15,Robot Griffin 3.0,48.3,Pablo Escobutt,43.9
16,Robot Griffin 3.0,83.87,King of Chardonnay,118.62
1,MthrFuckerFelixJones,103.77,AirBudGoldenReceiver,109.36
2,MthrFuckerFelixJones,73.81,Sproletariat Victory,63.59
3,MthrFuckerFelixJones,102.02,Football Yankees,80.03
4,MthrFuckerFelixJones,94.56,Kitten Mittons,123.88
5,MthrFuckerFelixJones,99.3,Cock Salad,73.92
7,MthrFuckerFelixJones,116.63,Panda Warlords,64.38
8,MthrFuckerFelixJones,89.89,The Boldin Beautiful,74.46
9,MthrFuckerFelixJones,178.77,King of Chardonnay,107.78
11,MthrFuckerFelixJones,105.34,Pablo Escobutt,78.59
12,MthrFuckerFelixJones,112.01,AirBudGoldenReceiver,78.18
13,MthrFuckerFelixJones,124.44,Sproletariat Victory,134.04
15,MthrFuckerFelixJones,107.84,The Boldin Beautiful,79.72
16,MthrFuckerFelixJones,112.93,Sproletariat Victory,142.54
3,The Boldin Beautiful,116.9,Sproletariat Victory,85.27
4,The Boldin Beautiful,99.05,Panda Warlords,112.26
5,The Boldin Beautiful,99.12,Pablo Escobutt,126.55
6,The Boldin Beautiful,104.3,Cock Salad,103.65
7,The Boldin Beautiful,78.61,Football Yankees,111.42
9,The Boldin Beautiful,59.17,AirBudGoldenReceiver,74.26
10,The Boldin Beautiful,95.33,Kitten Mittons,86.91
11,The Boldin Beautiful,109.39,King of Chardonnay,68.5
14,The Boldin Beautiful,116.64,AirBudGoldenReceiver,89.21
16,The Boldin Beautiful,110.48,Football Yankees,92.85
4,Sproletariat Victory,113.45,King of Chardonnay,79.49
5,Sproletariat Victory,103.38,Panda Warlords,99.26
6,Sproletariat Victory,88.78,Kitten Mittons,80.47
7,Sproletariat Victory,82.85,AirBudGoldenReceiver,106.13
8,Sproletariat Victory,72.09,Cock Salad,87.98
10,Sproletariat Victory,111.57,Pablo Escobutt,103.64
11,Sproletariat Victory,97.43,Football Yankees,101.33
15,Sproletariat Victory,115.88,Football Yankees,106.74
2,AirBudGoldenReceiver,122.85,Cock Salad,72.44
4,AirBudGoldenReceiver,80.24,Football Yankees,90.15
5,AirBudGoldenReceiver,90.65,King of Chardonnay,93.25
6,AirBudGoldenReceiver,92.53,Pablo Escobutt,101.21
8,AirBudGoldenReceiver,87.62,Kitten Mittons,129.33
10,AirBudGoldenReceiver,87.52,Panda Warlords,85.59
13,AirBudGoldenReceiver,104.24,Cock Salad,101.42
15,AirBudGoldenReceiver,125.93,Kitten Mittons,118.49
1,Panda Warlords,119.57,Pablo Escobutt,133.51
3,Panda Warlords,109.27,Kitten Mittons,95.36
6,Panda Warlords,90.06,Football Yankees,92.17
8,Panda Warlords,80.75,King of Chardonnay,68.64
9,Panda Warlords,79.04,Cock Salad,80.28
12,Panda Warlords,112.75,Pablo Escobutt,103.87
15,Panda Warlords,53.91,King of Chardonnay,70.98
16,Panda Warlords,116.36,Pablo Escobutt,118.66
1,King of Chardonnay,95.48,Kitten Mittons,91.95
2,King of Chardonnay,134.89,Pablo Escobutt,108.01
3,King of Chardonnay,106.13,Cock Salad,41.52
10,King of Chardonnay,80.8,Football Yankees,71.44
12,King of Chardonnay,66.95,Kitten Mittons,88.31
13,King of Chardonnay,36.39,Pablo Escobutt,96.9
1,Football Yankees,75.37,Cock Salad,93.73
2,Football Yankees,71.52,Kitten Mittons,110.0
8,Football Yankees,60.01,Pablo Escobutt,129.43
12,Football Yankees,95.14,Cock Salad,74.24
13,Football Yankees,103.18,Kitten Mittons,69.67
14,Football Yankees,104.93,Kitten Mittons,96.2
7,Pablo Escobutt,92.65,Cock Salad,121.8
9,Pablo Escobutt,91.58,Kitten Mittons,94.09
11,Kitten Mittons,96.4,Cock Salad,56.12
